title_year,country,duration,content_rating,budget,facenumber_in_poster,director_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,imdb_score
1997.0,USA,96.0,R,20000000.0,2.0,11000.0,11867,0,7.4
1999.0,Australia,98.0,PG-13,20000000.0,2.0,4.0,4843,311,6.1
2015.0,USA,101.0,R,20000000.0,1.0,53.0,16926,25000,6.6
1989.0,USA,106.0,PG-13,20000000.0,0.0,277.0,24887,855,6.0
1996.0,USA,101.0,R,20000000.0,0.0,11000.0,1614,0,6.8
2007.0,USA,111.0,R,20000000.0,0.0,0.0,3309,0,6.8
2009.0,USA,99.0,PG-13,21000000.0,1.0,52.0,23409,10000,7.2
2004.0,Germany,88.0,PG,20000000.0,3.0,84.0,1343,0,1.9
2005.0,Germany,83.0,PG-13,33000000.0,2.0,10.0,1019,676,5.5
2007.0,USA,91.0,PG-13,20000000.0,3.0,10.0,2700,233,4.5
2004.0,USA,108.0,PG-13,20000000.0,3.0,54.0,2730,924,6.3
2014.0,USA,148.0,R,20000000.0,0.0,0.0,707,18000,6.7
2006.0,USA,77.0,G,20000000.0,0.0,3.0,2185,346,2.8
2013.0,USA,110.0,PG-13,20000000.0,19.0,9.0,3177,0,5.0
2008.0,USA,83.0,PG-13,12000000.0,2.0,119.0,2907,797,4.3
2013.0,Russia,107.0,R,20000000.0,7.0,0.0,2848,48000,5.6
2003.0,Canada,100.0,PG-13,22000000.0,0.0,17.0,1267,0,6.2
2008.0,USA,87.0,R,20000000.0,4.0,29.0,4218,847,5.3
1999.0,UK,154.0,R,10000000.0,1.0,608.0,1690,608,7.4
2015.0,Mexico,106.0,PG-13,20000000.0,0.0,38.0,5705,15000,7.4
2011.0,UK,99.0,R,15000000.0,3.0,0.0,23755,36000,6.5
2006.0,USA,100.0,R,8700000.0,0.0,0.0,39507,0,7.1
2012.0,USA,116.0,PG,20000000.0,2.0,150.0,21200,13000,7.2
2005.0,Canada,94.0,R,20000000.0,0.0,892.0,838,1000,2.3
2009.0,USA,111.0,PG,20000000.0,3.0,650.0,1573,1000,6.4
2004.0,USA,100.0,R,20000000.0,1.0,143.0,2295,0,6.1
2014.0,USA,125.0,R,20000000.0,0.0,78.0,3979,0,7.0
2008.0,Canada,114.0,R,20000000.0,0.0,329.0,3493,971,6.5
2008.0,USA,119.0,PG-13,20000000.0,0.0,18.0,64,0,7.0
2007.0,USA,135.0,R,20000000.0,0.0,162.0,36398,0,7.0
2012.0,USA,93.0,PG-13,20000000.0,3.0,19.0,30134,0,4.9
2008.0,USA,114.0,PG-13,20000000.0,4.0,0.0,3014,0,6.9
2008.0,USA,124.0,R,21000000.0,0.0,0.0,24732,13000,7.5
1997.0,Japan,134.0,PG-13,2400000000.0,0.0,6000.0,2710,11000,8.4
2003.0,France,114.0,PG-13,20000000.0,5.0,22.0,1776,235,6.9
1980.0,USA,124.0,PG,20000000.0,0.0,42.0,1462,1000,4.5
2005.0,Australia,104.0,R,2000000.0,1.0,214.0,2129,0,7.4
2015.0,USA,118.0,PG,20000000.0,4.0,14.0,3384,0,7.0
2003.0,USA,80.0,R,20000000.0,2.0,121.0,2467,241,2.8
2002.0,USA,107.0,R,20000000.0,2.0,110.0,25088,20000,7.5
2008.0,Australia,125.0,R,40000000.0,4.0,55.0,1003,1000,7.1
2000.0,USA,115.0,R,24000000.0,2.0,115.0,11433,401,6.4
2012.0,USA,88.0,G,20000000.0,0.0,12.0,1978,831,6.7
2015.0,USA,122.0,R,10000000.0,0.0,11000.0,22319,0,5.3
2004.0,Japan,103.0,PG-13,2127519898.0,1.0,78.0,991,973,6.9
2005.0,USA,101.0,PG,20000000.0,0.0,25.0,20354,445,6.2
2010.0,USA,101.0,R,41114212.86969768,2.0,46.0,39515,0,6.3
1994.0,USA,107.0,R,20000000.0,1.0,58.0,1592,399,6.4
2008.0,Hong Kong,86.0,PG,41114212.86969768,1.0,0.0,82,1000,6.5
2010.0,USA,107.0,PG-13,20000000.0,1.0,14.0,1577,0,5.1
2002.0,USA,100.0,R,22000000.0,3.0,3.0,15612,217,5.5
2010.0,USA,110.0,PG-13,20000000.0,2.0,278.0,3785,0,5.4
2015.0,Spain,106.0,R,41114212.86969768,1.0,448.0,10982,0,5.7
2008.0,China,102.0,R,25000000.0,3.0,10.0,1113,314,6.2
2007.0,UK,98.0,R,20000000.0,1.0,5.0,20472,0,6.7
2012.0,South Africa,83.0,G,20000000.0,0.0,0.0,15680,1000,5.8
2014.0,USA,98.0,PG,20000000.0,4.0,2.0,1092,70,4.8
2016.0,Panama,105.0,R,20000000.0,0.0,23.0,27425,0,7.2
2015.0,USA,96.0,PG-13,20000000.0,2.0,160.0,17957,0,5.6
2013.0,USA,105.0,R,27220000.0,3.0,17.0,16355,11000,6.4
2006.0,China,125.0,PG-13,19400000.0,0.0,43.0,2608,0,7.5
2008.0,Germany,184.0,R,20000000.0,2.0,34.0,1601,0,7.4
1990.0,USA,236.0,PG-13,22000000.0,1.0,0.0,2398,0,8.0
2011.0,USA,97.0,R,20000000.0,0.0,52.0,5547,16000,5.7
1989.0,USA,113.0,R,19000000.0,1.0,17.0,15914,0,6.8
2004.0,USA,95.0,PG,20000000.0,2.0,15.0,3092,0,5.9
1996.0,USA,103.0,R,15000000.0,0.0,0.0,1212,11000,7.2
2001.0,USA,91.0,R,20000000.0,0.0,17.0,3023,0,5.5
1980.0,USA,146.0,R,19000000.0,0.0,0.0,2560,37000,8.4
1985.0,USA,116.0,PG,19000000.0,0.0,0.0,3230,39000,8.5
1999.0,USA,93.0,R,19000000.0,0.0,37.0,2872,0,5.6
2009.0,USA,113.0,PG-13,13000000.0,6.0,0.0,1465,1000,4.1
2010.0,USA,101.0,PG-13,19000000.0,2.0,8.0,1292,0,6.1
2003.0,USA,95.0,PG-13,18000000.0,2.0,189.0,2020,0,5.4
2011.0,Belgium,109.0,R,15000000.0,1.0,93.0,35561,14000,7.1
2000.0,UK,85.0,G,19000000.0,1.0,2.0,2429,663,3.6
2010.0,USA,101.0,R,20000000.0,0.0,42.0,2609,0,6.5
2001.0,Japan,125.0,PG,19000000.0,0.0,6000.0,44,28000,8.6
1984.0,UK,132.0,PG,25000000.0,2.0,79.0,28094,1000,7.0
2013.0,USA,131.0,PG-13,19000000.0,1.0,33.0,1985,53000,7.6
2008.0,USA,129.0,R,19000000.0,1.0,51.0,4324,0,6.5
2010.0,USA,100.0,PG,19000000.0,2.0,14.0,4094,13000,6.4
2011.0,USA,97.0,R,23000000.0,4.0,31.0,5519,0,6.3
2012.0,USA,121.0,PG,41114212.86969768,2.0,33.0,3260,0,6.4
1993.0,USA,92.0,G,19000000.0,0.0,22.0,2,238,5.7
1996.0,France,116.0,R,19000000.0,2.0,500.0,14579,228,6.3
2016.0,USA,110.0,R,41114212.86969768,0.0,44.0,8972,599,7.8
2005.0,USA,90.0,R,19000000.0,0.0,15.0,120797,0,6.0
2002.0,USA,81.0,R,19000000.0,0.0,0.0,25489,0,7.7
2005.0,Canada,97.0,R,15000000.0,8.0,0.0,1876,0,6.2
2013.0,China,107.0,PG-13,41114212.86969768,2.0,15.0,151,124,5.7
1998.0,USA,118.0,R,18500000.0,0.0,0.0,43105,15000,7.7
2009.0,USA,100.0,PG-13,18500000.0,3.0,0.0,7252,13000,6.4
2014.0,USA,97.0,R,18000000.0,3.0,89.0,2771,21000,6.4
1994.0,USA,114.0,PG-13,18000000.0,0.0,55.0,2085,0,6.9
1988.0,USA,130.0,PG,18000000.0,1.0,545.0,28018,0,7.3
2006.0,USA,82.0,R,18000000.0,1.0,119.0,505,0,7.3
2001.0,USA,96.0,PG-13,18000000.0,1.0,126.0,4380,0,6.2
1984.0,USA,105.0,PG,17000000.0,1.0,12000.0,14762,0,6.6
2005.0,USA,122.0,PG-13,20000000.0,0.0,301.0,2759,0,6.7
1999.0,USA,88.0,R,17000000.0,1.0,31.0,2604,0,5.7
2005.0,USA,103.0,PG-13,17000000.0,0.0,15.0,1615,0,6.3
2004.0,USA,106.0,PG-13,18000000.0,4.0,8.0,3956,265,5.7
2003.0,USA,98.0,R,18000000.0,2.0,72.0,3151,10000,7.1
1997.0,USA,68.0,PG-13,17000000.0,2.0,116.0,10557,0,7.0
2016.0,USA,94.0,PG-13,18000000.0,10.0,52.0,2259,19000,6.1
2011.0,USA,99.0,PG,21000000.0,2.0,42.0,3567,0,6.6
1987.0,USA,107.0,R,15000000.0,1.0,323.0,4223,13000,7.8
1984.0,USA,180.0,R,18000000.0,0.0,869.0,3076,16000,8.3
2008.0,USA,89.0,PG-13,20000000.0,0.0,29.0,4867,1000,3.9
2004.0,USA,97.0,PG-13,17000000.0,4.0,70.0,5032,0,7.0
2003.0,USA,113.0,PG-13,18000000.0,1.0,22.0,1310,0,6.7
2001.0,UK,131.0,R,19800000.0,0.0,500.0,3261,0,7.3
1986.0,USA,103.0,PG-13,18000000.0,0.0,0.0,14672,0,6.3
2014.0,USA,119.0,R,18000000.0,8.0,0.0,21668,114000,7.8
2013.0,USA,98.0,PG-13,18000000.0,1.0,11000.0,1353,36000,7.3
2006.0,USA,111.0,R,15000000.0,0.0,521.0,313,0,7.6
2003.0,USA,94.0,PG-13,25000000.0,2.0,23.0,4868,0,5.3
1989.0,USA,122.0,R,18000000.0,3.0,380.0,32930,0,7.9
1996.0,USA,81.0,PG-13,18000000.0,2.0,8.0,2653,588,5.3
1980.0,USA,89.0,R,1000000.0,0.0,0.0,4877,7000,6.8
2011.0,USA,106.0,PG,18000000.0,1.0,80.0,5024,15000,7.1
2009.0,USA,86.0,R,18000000.0,1.0,62.0,727,0,5.8
1984.0,USA,103.0,PG,18000000.0,1.0,130.0,2481,2000,5.8
1980.0,USA,121.0,R,18000000.0,1.0,17000.0,23008,0,8.3
2009.0,USA,109.0,PG-13,18000000.0,0.0,7.0,4947,0,5.6
1985.0,USA,109.0,PG-13,18000000.0,1.0,272.0,605,0,6.8
2009.0,USA,123.0,PG,18000000.0,0.0,64.0,5734,0,5.0
2010.0,USA,94.0,R,18000000.0,0.0,0.0,11984,63000,7.6
2000.0,USA,94.0,PG,18000000.0,0.0,11000.0,23283,812,6.7
2000.0,USA,115.0,PG-13,18000000.0,2.0,13.0,1201,0,6.7
2015.0,USA,107.0,PG-13,17000000.0,13.0,24.0,10691,0,5.7
2004.0,USA,91.0,PG,18000000.0,0.0,38.0,18711,591,5.2
2001.0,USA,125.0,R,18000000.0,0.0,34.0,21622,0,7.5
2015.0,UK,122.0,R,30000000.0,0.0,0.0,28933,23000,7.2
2009.0,Canada,102.0,PG-13,18000000.0,1.0,0.0,4072,0,5.3
2009.0,USA,90.0,R,18000000.0,2.0,44.0,16004,0,6.5
1981.0,USA,98.0,PG,18000000.0,0.0,28.0,927,346,5.0
2001.0,USA,109.0,R,18000000.0,0.0,128.0,14995,813,6.1
1981.0,USA,107.0,R,18000000.0,0.0,0.0,1067,2000,7.4
2013.0,USA,90.0,PG-13,18000000.0,1.0,31.0,676,4000,4.4
1997.0,USA,112.0,R,18000000.0,0.0,0.0,1466,0,7.5
2014.0,USA,94.0,PG-13,18000000.0,2.0,0.0,1673,3000,5.7
1989.0,USA,105.0,PG,18000000.0,1.0,6.0,2368,0,5.5
2004.0,Canada,104.0,R,18000000.0,2.0,109.0,847,562,7.1
1986.0,USA,112.0,R,17000000.0,0.0,213.0,711,0,5.9
1981.0,USA,108.0,PG,18000000.0,0.0,25.0,1263,0,6.7
2009.0,Germany,112.0,R,13000000.0,2.0,97.0,1341,0,7.0
1994.0,USA,127.0,R,18000000.0,1.0,13000.0,56585,0,7.9
2013.0,USA,111.0,PG-13,18000000.0,1.0,655.0,39307,0,6.9
2007.0,Russia,126.0,R,20000000.0,0.0,44.0,653,0,7.3
2008.0,UK,114.0,R,18000000.0,4.0,0.0,46944,12000,7.3
1982.0,USA,99.0,PG,20000000.0,2.0,379.0,1356,0,3.5
2009.0,Australia,117.0,PG,41114212.86969768,0.0,78.0,1598,0,7.4
2016.0,Greece,112.0,PG-13,18000000.0,0.0,337.0,5671,0,6.7
2003.0,USA,108.0,R,18000000.0,2.0,11000.0,14843,827,6.4
2013.0,Australia,116.0,R,18000000.0,2.0,6.0,39463,18000,7.1
2009.0,Germany,144.0,R,12000000.0,0.0,0.0,167,0,7.8
1986.0,USA,93.0,R,2700000.0,2.0,28.0,2319,0,5.9
2002.0,USA,103.0,R,18000000.0,0.0,154.0,4094,2000,7.2
2013.0,USA,93.0,R,41114212.86969768,0.0,190.0,1083,19000,7.2
2008.0,Germany,98.0,R,18000000.0,1.0,34.0,2215,1000,5.1
2009.0,France,114.0,Not Rated,18000000.0,0.0,157.0,198,342,5.5
1999.0,Spain,121.0,R,11350000.0,2.0,0.0,2705,271,6.2
1985.0,USA,87.0,Unrated,3500000.0,1.0,0.0,1592,3000,7.2
2016.0,USA,92.0,R,18000000.0,1.0,55.0,3212,0,5.2
2006.0,France,105.0,R,14000000.0,0.0,2.0,1185,0,6.7
1985.0,Netherlands,89.0,PG-13,17900000.0,1.0,130.0,1243,0,5.0
2012.0,Spain,114.0,R,14000000.0,2.0,89.0,25804,10000,6.2
2007.0,USA,119.0,R,20000000.0,2.0,99.0,17584,0,7.6
2009.0,USA,103.0,PG-13,41114212.86969768,0.0,0.0,3699,804,4.1
2014.0,France,91.0,R,18000000.0,2.0,512.0,13545,0,5.3
2008.0,USA,98.0,PG-13,23000000.0,2.0,209.0,816,0,6.2
2005.0,USA,80.0,PG,17500000.0,1.0,19.0,14385,0,6.5
2004.0,UK,121.0,PG-13,17500000.0,1.0,83.0,4142,12000,8.1
2007.0,France,94.0,R,24000000.0,1.0,87.0,2124,0,6.3
2013.0,USA,93.0,PG,17500000.0,5.0,148.0,1373,0,4.4
2014.0,USA,93.0,R,18000000.0,4.0,32.0,16735,0,4.6
2002.0,USA,116.0,R,17500000.0,0.0,0.0,245,204,6.0
2001.0,USA,101.0,PG-13,17000000.0,0.0,448.0,956,20000,7.6
1986.0,USA,154.0,R,18500000.0,1.0,0.0,4228,18000,8.4
1997.0,USA,99.0,R,17000000.0,1.0,13.0,50284,0,5.6
2014.0,USA,104.0,R,17000000.0,1.0,42.0,3627,14000,6.5
2004.0,USA,126.0,R,12000000.0,0.0,729.0,2170,0,7.5
2006.0,USA,110.0,R,17500000.0,2.0,422.0,35345,0,6.3
2003.0,USA,87.0,PG,17000000.0,1.0,9.0,2164,309,5.1
2013.0,USA,123.0,R,17000000.0,5.0,92.0,5306,7000,6.7
2006.0,UK,109.0,R,17000000.0,0.0,248.0,19410,3000,6.7
2010.0,Canada,90.0,R,20000000.0,0.0,52.0,1978,12000,5.6
2002.0,USA,96.0,R,17000000.0,0.0,36.0,3294,2000,5.6
2010.0,USA,125.0,PG,170000000.0,0.0,364.0,25549,30000,6.8
1998.0,USA,82.0,PG-13,17000000.0,2.0,12.0,9271,0,6.2
2011.0,USA,86.0,PG-13,17000000.0,1.0,33.0,17396,16000,5.6
2006.0,USA,108.0,R,15000000.0,0.0,192.0,4500,0,6.4
2003.0,USA,98.0,PG-13,17000000.0,1.0,39.0,2713,320,5.6
2015.0,USA,129.0,PG,17000000.0,0.0,51.0,952,21000,7.4
2010.0,USA,99.0,PG-13,41114212.86969768,7.0,17.0,4797,0,4.9
2006.0,USA,105.0,PG-13,41114212.86969768,0.0,49.0,1538,874,6.0
2012.0,USA,112.0,PG-13,17000000.0,4.0,36.0,12676,36000,7.2
2001.0,USA,108.0,PG-13,34000000.0,2.0,19.0,3344,476,4.9
1998.0,UK,121.0,R,17000000.0,1.0,0.0,2365,0,7.5
2002.0,USA,89.0,PG-13,17000000.0,0.0,11.0,4060,814,4.8
2006.0,USA,89.0,PG-13,4000000.0,2.0,0.0,2135,110,3.1
1999.0,USA,73.0,G,17000000.0,0.0,11.0,2020,339,5.8
2009.0,USA,132.0,R,17000000.0,1.0,847.0,6317,4000,6.7
2013.0,USA,96.0,R,17000000.0,0.0,201.0,673,70000,6.5
2009.0,USA,98.0,PG-13,17000000.0,1.0,80.0,2016,0,5.9
2006.0,USA,107.0,PG-13,19000000.0,6.0,80.0,5992,300,5.5
1987.0,UK,134.0,PG,17000000.0,6.0,22.0,3007,1000,3.6
2007.0,Canada,94.0,PG-13,41114212.86969768,0.0,8.0,760,238,3.3
2006.0,Germany,122.0,R,17000000.0,2.0,47.0,27381,0,7.4
2004.0,USA,128.0,PG,41114212.86969768,3.0,9.0,1727,352,6.7
1986.0,UK,97.0,PG-13,17000000.0,0.0,3.0,805,154,3.0
1981.0,USA,102.0,PG,17000000.0,0.0,4.0,1262,0,6.4
2003.0,Ireland,98.0,R,17000000.0,1.0,541.0,409,0,6.9
2014.0,France,120.0,R,17000000.0,1.0,30.0,14492,0,6.6
2006.0,France,160.0,R,17000000.0,6.0,219.0,2340,0,5.5
2008.0,France,80.0,PG,11000000.0,0.0,0.0,1364,0,6.6
2012.0,USA,83.0,PG-13,17000000.0,1.0,57.0,730,0,4.1
1991.0,USA,102.0,PG-13,16500000.0,1.0,6.0,5433,0,6.8
2006.0,USA,122.0,R,16800000.0,2.0,30.0,25173,0,6.5
1987.0,USA,126.0,R,15000000.0,2.0,0.0,1607,0,7.4
1995.0,USA,136.0,PG,16500000.0,2.0,0.0,41059,0,7.7
2007.0,UK,120.0,PG,16500000.0,1.0,11.0,12554,0,7.1
2007.0,USA,108.0,PG-13,16500000.0,2.0,18.0,2785,0,6.3
2003.0,USA,126.0,R,15000000.0,0.0,26.0,2282,0,7.6
1989.0,USA,128.0,PG,16400000.0,0.0,608.0,51609,23000,8.0
1994.0,USA,113.0,PG-13,16000000.0,2.0,137.0,2985,0,7.3
1989.0,USA,89.0,R,16000000.0,0.0,0.0,485,0,7.6
1982.0,USA,129.0,R,16000000.0,0.0,0.0,2330,0,7.8
2000.0,USA,94.0,R,15600000.0,5.0,480.0,3889,0,6.5
1999.0,USA,106.0,R,16000000.0,0.0,48.0,23369,0,6.4
2011.0,France,100.0,PG-13,15000000.0,0.0,405.0,4606,30000,8.0
2009.0,USA,89.0,PG-13,16000000.0,1.0,687.0,12183,0,4.8
2012.0,USA,94.0,PG-13,16000000.0,2.0,0.0,27911,71000,7.8
2006.0,USA,83.0,R,16000000.0,0.0,473.0,26402,0,5.9
2016.0,USA,111.0,PG-13,18500000.0,0.0,19.0,824,0,5.4
2002.0,USA,80.0,PG,16000000.0,2.0,11.0,3058,1000,3.3
2006.0,Spain,112.0,R,13500000.0,0.0,0.0,1322,27000,8.2
2001.0,USA,94.0,PG,35000000.0,0.0,14.0,4194,393,5.4
2001.0,USA,130.0,R,16000000.0,2.0,309.0,3107,1000,6.4
2011.0,USA,91.0,PG-13,16000000.0,1.0,26.0,5349,0,4.8
2001.0,USA,91.0,PG-13,17700000.0,0.0,29.0,2543,0,5.9
1991.0,USA,110.0,R,15000000.0,2.0,23.0,874,0,5.5
2007.0,UK,121.0,R,8000000.0,1.0,1000.0,485,17000,7.9
2008.0,USA,114.0,PG-13,16500000.0,4.0,15.0,3485,0,4.9
2008.0,Spain,96.0,PG-13,15500000.0,0.0,11000.0,19894,14000,7.2
2000.0,USA,94.0,PG-13,16000000.0,3.0,7.0,3451,487,5.3
2002.0,USA,109.0,PG-13,16000000.0,0.0,7.0,2572,0,7.2
2009.0,USA,107.0,R,16000000.0,1.0,45.0,24805,6000,5.1
2000.0,USA,96.0,PG-13,16000000.0,0.0,22.0,11078,492,5.6
1987.0,USA,88.0,PG,16000000.0,0.0,11000.0,1653,0,7.6
2010.0,USA,113.0,PG-13,16000000.0,0.0,47.0,22088,24000,7.2
2003.0,USA,101.0,PG-13,16000000.0,1.0,6.0,1882,371,5.7
1988.0,USA,105.0,PG-13,20000000.0,0.0,121.0,14677,818,5.2
1993.0,USA,125.0,PG-13,26000000.0,2.0,438.0,33865,0,7.7
1999.0,Germany,100.0,R,16000000.0,0.0,9.0,2389,0,7.0
2004.0,USA,97.0,PG-13,41114212.86969768,1.0,3.0,3835,177,3.6
2000.0,USA,112.0,R,15000000.0,0.0,28.0,1227,573,6.0
2002.0,USA,112.0,PG-13,16000000.0,0.0,11000.0,12766,762,6.6
1999.0,USA,95.0,R,15000000.0,0.0,89.0,2518,0,6.8
1986.0,UK,110.0,R,16000000.0,1.0,85.0,1852,0,7.2
2007.0,USA,118.0,R,16000000.0,1.0,369.0,1889,0,7.2
1997.0,USA,97.0,PG-13,16000000.0,1.0,34.0,3100,0,2.8
2013.0,USA,120.0,R,16000000.0,3.0,115.0,11019,0,6.6
2005.0,UK,135.0,PG-13,16000000.0,0.0,133.0,2096,356,6.7
2004.0,USA,92.0,R,16000000.0,9.0,29.0,3935,0,4.4
2008.0,UK,92.0,R,15000000.0,1.0,6.0,11091,921,6.2
2009.0,France,161.0,Not Rated,13000000.0,0.0,929.0,943,23000,7.3
2012.0,USA,92.0,PG-13,16000000.0,2.0,143.0,3086,0,5.1
2009.0,USA,93.0,G,16000000.0,0.0,529.0,4453,115000,8.1
2013.0,France,110.0,R,16000000.0,0.0,22.0,5273,0,6.7
2014.0,USA,122.0,R,16000000.0,1.0,0.0,2896,0,6.6
2002.0,USA,91.0,PG-13,15600000.0,3.0,10.0,3104,939,4.5
2002.0,Canada,115.0,R,41114212.86969768,1.0,460.0,699,824,6.6
2001.0,USA,94.0,PG,41114212.86969768,0.0,4.0,3583,282,6.5
2005.0,USA,93.0,R,15500000.0,0.0,7.0,4329,191,5.9
2001.0,France,94.0,R,15300000.0,1.0,7.0,303,0,6.6
2006.0,Canada,95.0,R,15500000.0,0.0,571.0,1120,0,6.5
1984.0,USA,105.0,R,14000000.0,1.0,102.0,3464,0,7.3
1990.0,USA,103.0,PG,18000000.0,5.0,0.0,7521,20000,7.5
1987.0,USA,102.0,PG,11000000.0,4.0,12000.0,21499,3000,5.9
1982.0,USA,116.0,PG,22000000.0,1.0,521.0,14701,0,7.4
1986.0,USA,110.0,PG,15000000.0,2.0,12000.0,13069,19000,6.9
2000.0,Taiwan,120.0,PG-13,15000000.0,3.0,0.0,129,0,7.9
1999.0,USA,122.0,R,15000000.0,0.0,0.0,19078,22000,8.4
2010.0,UK,118.0,R,15000000.0,0.0,0.0,15732,64000,8.0
1988.0,USA,107.0,PG,15000000.0,1.0,425.0,2151,0,6.0
2008.0,USA,102.0,PG-13,15500000.0,1.0,4.0,30978,1000,6.8
1985.0,USA,154.0,PG-13,15000000.0,0.0,14000.0,2592,6000,7.8
2009.0,South Korea,103.0,R,41114212.86969768,2.0,2.0,213,558,5.7
2016.0,USA,141.0,PG-13,100000000.0,2.0,335.0,13390,0,6.1
2014.0,UK,114.0,PG-13,14000000.0,1.0,77.0,20295,165000,8.1
1980.0,USA,109.0,R,10000000.0,1.0,6.0,2419,855,6.1
1980.0,USA,124.0,PG,41114212.86969768,0.0,150.0,2667,0,7.5
2010.0,USA,94.0,PG,15000000.0,1.0,87.0,20154,0,6.2
2013.0,Canada,100.0,PG-13,20000000.0,1.0,127.0,1949,57000,6.2
1983.0,USA,98.0,R,15000000.0,1.0,11000.0,3617,0,7.4
2013.0,USA,102.0,R,15000000.0,0.0,79.0,1018,26000,6.6
2006.0,UK,94.0,PG-13,9800000.0,0.0,350.0,486,0,7.3
1988.0,USA,92.0,PG,15000000.0,3.0,13000.0,1953,15000,7.5
2007.0,USA,113.0,PG-13,15000000.0,8.0,0.0,6510,1000,5.6
1994.0,USA,115.0,PG,15000000.0,4.0,44.0,29370,0,7.3
2012.0,UK,95.0,PG-13,17000000.0,0.0,43.0,11946,29000,6.4
2006.0,USA,87.0,PG-13,15000000.0,0.0,165.0,2452,0,5.0
1997.0,USA,97.0,R,15000000.0,0.0,272.0,29252,12000,7.1
2003.0,USA,94.0,PG,17000000.0,1.0,13.0,3423,0,5.3
2013.0,USA,112.0,PG-13,15000000.0,1.0,29.0,15800,12000,6.5
2015.0,USA,98.0,PG-13,15000000.0,0.0,66.0,4567,27000,6.2
1998.0,USA,104.0,R,15000000.0,1.0,0.0,12170,0,6.4
1993.0,USA,118.0,R,41114212.86969768,0.0,13.0,114,0,7.2
1997.0,USA,120.0,R,10000000.0,3.0,446.0,40117,2000,6.9
2001.0,USA,99.0,R,16000000.0,0.0,11.0,15369,0,5.7
2012.0,USA,109.0,R,7000000.0,2.0,453.0,27788,38000,7.7
2015.0,USA,105.0,PG-13,37000000.0,1.0,488.0,44037,11000,5.4
2000.0,USA,106.0,PG-13,15000000.0,0.0,357.0,26652,0,5.6
2014.0,UK,123.0,PG-13,15000000.0,0.0,120.0,14100,90000,7.7
2003.0,USA,86.0,PG-13,16000000.0,3.0,14.0,4435,0,5.1
2000.0,USA,120.0,PG-13,15000000.0,2.0,18.0,22383,0,6.8
2014.0,USA,115.0,R,15000000.0,1.0,212.0,4896,38000,7.1
2009.0,USA,114.0,R,15000000.0,0.0,29.0,3861,0,6.6
2005.0,USA,90.0,PG-13,15000000.0,0.0,6.0,2666,0,6.1
2002.0,USA,94.0,R,15000000.0,5.0,28.0,5440,0,4.1
2010.0,USA,106.0,PG-13,125000000.0,0.0,255.0,18003,15000,5.8
1987.0,USA,98.0,PG,16000000.0,0.0,0.0,20060,33000,8.1
2007.0,USA,126.0,PG-13,15000000.0,1.0,18000.0,22745,0,7.6
2011.0,USA,100.0,R,15000000.0,0.0,0.0,34337,81000,7.8
2004.0,Germany,89.0,PG,15000000.0,8.0,10.0,2167,810,4.6
1998.0,USA,111.0,R,15000000.0,0.0,13.0,1450,849,6.0
2007.0,UK,100.0,R,15000000.0,1.0,35.0,11471,0,7.0
2014.0,USA,115.0,PG,15000000.0,0.0,49.0,525,0,6.7
2005.0,USA,106.0,PG,14000000.0,5.0,61.0,3462,1000,6.4
2000.0,USA,124.0,PG-13,15000000.0,0.0,107.0,5135,0,7.2
1997.0,USA,107.0,R,15000000.0,1.0,5.0,2044,0,7.4
2009.0,USA,99.0,PG-13,15000000.0,3.0,3.0,16461,0,4.8
2000.0,USA,90.0,R,15000000.0,0.0,31.0,608,949,4.0
1996.0,USA,101.0,R,15000000.0,0.0,26.0,1812,6000,6.2
2005.0,UK,119.0,R,15000000.0,3.0,11000.0,20391,0,7.7
2010.0,USA,103.0,G,15000000.0,2.0,20.0,1002,0,6.7
1993.0,UK,134.0,PG,11500000.0,1.0,133.0,12749,0,7.9
1997.0,USA,155.0,R,15000000.0,15.0,0.0,3677,0,7.9
1993.0,USA,94.0,R,15000000.0,0.0,11.0,2210,466,5.5
2006.0,USA,95.0,PG,15000000.0,0.0,15.0,3845,1000,6.2
2007.0,USA,89.0,R,15000000.0,0.0,7.0,2559,0,5.1
2000.0,USA,97.0,R,14000000.0,2.0,83.0,2682,243,4.1
2002.0,USA,90.0,PG,15000000.0,2.0,13.0,2661,0,6.7
2006.0,USA,92.0,PG-13,20000000.0,1.0,8.0,1045,0,4.7
2016.0,USA,100.0,R,15000000.0,2.0,10.0,2958,0,6.4
2010.0,Official site,117.0,PG-13,15000000.0,4.0,19.0,4204,0,6.3
1998.0,Australia,84.0,R,15000000.0,3.0,119.0,4660,673,5.5
2012.0,USA,140.0,R,15000000.0,3.0,310.0,34413,47000,7.3
2014.0,USA,108.0,R,15000000.0,2.0,79.0,3033,0,6.3
1999.0,Canada,109.0,R,15000000.0,1.0,11.0,1069,327,4.9
2008.0,USA,131.0,R,15000000.0,0.0,0.0,11114,16000,7.6
1984.0,USA,114.0,R,15000000.0,1.0,73.0,3444,0,6.0
2012.0,USA,97.0,R,15000000.0,1.0,181.0,14025,20000,6.2
2014.0,UK,122.0,R,15000000.0,3.0,210.0,22574,13000,6.8
2001.0,USA,87.0,R,15000000.0,1.0,374.0,2689,0,4.5
2008.0,USA,85.0,G,15000000.0,0.0,12.0,568,175,5.7
2007.0,USA,85.0,G,41114212.86969768,0.0,0.0,646,116,8.4
